isbn,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,to_read_count,author_nationality,age_group,main_genre,sale price,avg_sale_price,score_rating,score_recency,score_pricing,score_final
345457374,Amy Tan,2001,The Bonesetter's Daughter,eng,3.98,99926,105274,2871,0.0,American,Adult,historical,0.99,5.271463414634146,0.8257261410788381,0.9238095238095239,0.6160650659876291,0.7922528333706811
307269760,Alice Munro,2009,Too Much Happiness,eng,3.82,12106,14749,1917,0.0,Canadian,Adult,classics,4.591428571428572,5.323333333333333,0.7925311203319502,0.9619047619047619,0.6221269964939619,0.7922219756523972
679729771,Art Spiegelman,1991,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",eng,4.41,90147,91269,2392,0.0,American,Young Adult,historical,4.194918032786885,4.66,0.9149377593360996,0.8761904761904762,0.5446045968056097,0.7922136256332657
1590860624,"Lee Child, Dick Hill",2002,"Without Fail (Jack Reacher, #6)",eng,4.16,53411,63467,1787,0.0,American,Children,thriller,5.154090909090909,4.8025,0.8630705394190871,0.9285714285714286,0.5612582781456954,0.792177127782772
60859512,Bart D. Ehrman,2005,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,eng,3.91,10075,11242,1013,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.8112033195020747,0.9428571428571428,0.6160650659876291,0.7921579904542615
553804367,"Stephen Hawking, Leonard Mlodinow",2005,A Briefer History of Time,eng,4.19,19838,22637,888,64.0,American,Adult,science-fiction,5.405,4.607142857142857,0.8692946058091287,0.9428571428571428,0.5384272914463798,0.7921031726147083
307718964,Sheri  Fink,2013,Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,eng,3.87,15344,17296,2643,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8029045643153526,0.9809523809523809,0.5887991306665573,0.7920872792118225
316055433,Donna Tartt,2013,The Goldfinch,eng,3.87,396756,463847,44631,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8029045643153526,0.9809523809523809,0.5887991306665573,0.7920872792118225
000735049X,Cecelia Ahern,2014,How to Fall in Love,eng,4.02,9486,13026,1369,0.0,Irish,Young Adult,romance,4.39981981981982,4.6415094339622645,0.83402489626556,0.9857142857142858,0.5424436424576079,0.7920573369577921
044657967X,Nelson DeMille,2006,"Wild Fire (John Corey, #4)",eng,3.99,18529,20172,959,198.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8278008298755186,0.9476190476190476,0.5887991306665573,0.7920457854358889
316159794,James Patterson,2006,"Cross (Alex Cross, #12)",eng,3.99,42476,46069,1680,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8278008298755186,0.9476190476190476,0.5887991306665573,0.7920457854358889
385907508,Clare Vanderpool,2010,Moon Over Manifest,eng,4.02,23298,24791,4041,0.0,American,Children,mystery,3.608333333333334,4.8025,0.83402489626556,0.9666666666666667,0.5612582781456954,0.7919874419499326
439700418,Mordicai Gerstein,2003,The Man Who Walked Between the Towers,eng,4.14,12022,12557,1234,0.0,American,Children,thriller,5.154090909090909,4.8025,0.858921161825726,0.9333333333333333,0.5612582781456954,0.791945948173999
1846057647,James Patterson,2011,Kill Alex Cross (Alex Cross #18),eng,4.0,20206,24714,1499,0.0,American,Children,thriller,5.154090909090909,4.8025,0.8298755186721991,0.9714285714285714,0.5612582781456954,0.7917562623411597
842339760,Francine Rivers,1995,"As Sure as the Dawn (Mark of the Lion, #3)",eng,4.39,23509,24330,920,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.9107883817427385,0.8952380952380953,0.5294507206856253,0.7917219974742116
345540875,Lori Nelson Spielman,2013,The Life List,eng,4.08,8301,12773,1900,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8464730290456431,0.9809523809523809,0.5294507206856253,0.7917101421096591
743453018,Kathy Reichs,2004,"Monday Mourning (Temperance Brennan, #7)",eng,4.02,22505,25090,692,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.83402489626556,0.9380952380952381,0.5887991306665573,0.7916782691347626
375701907,Richard Russo,1997,Straight Man,eng,4.02,19358,20378,2118,0.0,American,Adult,classics,4.591428571428572,5.323333333333333,0.83402489626556,0.9047619047619048,0.6221269964939619,0.791676628882984
039925644X,Kristin Levine,2012,The Lions of Little Rock,eng,4.22,12962,13692,1632,0.0,American,Children,historical,4.194918032786885,4.238181818181818,0.87551867219917,0.9761904761904762,0.49530757516733365,0.7916568842870109
62225464,Kimberly McCreight,2015,Where They Found Her,eng,3.83,19429,22259,2480,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.7946058091286307,0.9904761904761905,0.5887991306665573,0.7916249199942766
525952241,Mark    Adams,2011,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,eng,3.8,8650,10231,1234,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7883817427385891,0.9714285714285714,0.6160650659876291,0.7916007883202958
1423368886,"Nora Roberts, Angela Dawe",2010,"Savor the Moment (Bride Quartet, #3)",eng,4.13,37877,43777,1797,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8568464730290456,0.9666666666666667,0.5294507206856253,0.7915738054173058
375714669,"Marjane Satrapi, Anjali Singh",2001,"Persepolis 2: The Story of a Return (Persepolis, #2)",eng,4.23,45718,46982,1991,17.0,French,Young Adult,historical,4.194918032786885,4.66,0.8775933609958506,0.9238095238095239,0.5446045968056097,0.7915615805828804
143036556,Jared Diamond,2004,Collapse: How Societies Choose to Fail or Succeed,eng,3.92,44238,47025,2667,306.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.8132780082987551,0.9380952380952381,0.6160650659876291,0.7915592945443621
374275637,Daniel Kahneman,2011,"Thinking, Fast and Slow",eng,4.08,136950,149271,5715,0.0,American,Adult,non-fiction,0.99,4.607142857142857,0.8464730290456431,0.9714285714285714,0.5384272914463798,0.7915459704807427
425273865,Sylvia Day,2014,"Captivated by You (Crossfire, #4)",eng,4.06,57831,71432,5234,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.842323651452282,0.9857142857142858,0.5294507206856253,0.7914789625008862
670070297,Melina Marchetta,2006,On the Jellicoe Road,eng,4.15,33398,40596,6182,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8609958506224067,0.9476190476190476,0.5424436424576079,0.7914171472719593
039915597X,Sue Grafton,2009,"U Is for Undertow (Kinsey Millhone, #21)",eng,3.93,18716,21416,2124,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8153526970954357,0.9619047619047619,0.5887991306665573,0.7913522466095702
1844280594,Mo Willems,2004,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",eng,4.26,37886,39422,2110,0.0,American,Children,romance,4.39981981981982,4.46,0.883817427385892,0.9380952380952381,0.5212310089598753,0.7913248450708908
525423273,Stephanie Perkins,2010,"Anna and the French Kiss (Anna and the French Kiss, #1)",eng,4.08,259479,285344,26153,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8464730290456431,0.9666666666666667,0.5424436424576079,0.7913223043555395
399158987,Sue Grafton,2013,"W is for Wasted (Kinsey Millhone, #23)",eng,3.86,17357,22102,2812,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8008298755186721,0.9809523809523809,0.5887991306665573,0.7912574036931503
316013935,"James Patterson, Andrew Gross",2006,Judge & Jury,eng,3.98,38516,40618,890,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8257261410788381,0.9476190476190476,0.5887991306665573,0.7912159099172167
778325504,Debbie Macomber,2008,"Twenty Wishes (Blossom Street, #5)",eng,4.16,12324,13481,1099,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8630705394190871,0.9571428571428572,0.5294507206856253,0.7912062891161795
374281092,Alice McDermott,2013,Someone,eng,3.76,12401,13920,1854,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7800829875518671,0.9809523809523809,0.6160650659876291,0.7911384291027499
345534522,"Bill Dedman, Paul Clark Newell Jr.",2013,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,eng,3.76,22819,26466,3015,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7800829875518671,0.9809523809523809,0.6160650659876291,0.7911384291027499
312421702,"Atul Gawande, Susanne Kuhlmann-Krieg",2002,Complications: A Surgeon's Notes on an Imperfect Science,eng,4.23,26267,27901,1977,82.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8775933609958506,0.9285714285714286,0.5384272914463798,0.7911369604036828
525422943,Gayle Forman,2011,"Where She Went (If I Stay, #2)",eng,4.06,193141,218362,18556,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.842323651452282,0.9714285714285714,0.5424436424576079,0.7910911247467667
99478536,Jo Nesbø,2003,"The Devil's Star (Harry Hole, #5)",eng,4.03,32907,40620,1887,0.0,Norwegian,Adult,thriller,5.154090909090909,5.038157894736842,0.8360995850622407,0.9333333333333333,0.5887991306665573,0.7910795732248634
375705856,Kent Haruf,1999,"Plainsong (Plainsong, #1)",eng,4.0,45331,47942,3713,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.8298755186721991,0.9142857142857143,0.6160650659876291,0.7910554415508826
425157539,John Sandford,1996,"Sudden Prey (Lucas Davenport, #8)",eng,4.15,12408,13797,363,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8609958506224067,0.9,0.5887991306665573,0.79103807944893
1416593381,Lisa Lutz,2009,"Revenge of the Spellmans (The Spellmans, #3)",eng,4.14,14258,15174,954,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.858921161825726,0.9619047619047619,0.5294507206856253,0.7909751095074067
1841580651,Jeff Shaara,1996,"Gods and Generals (The Civil War Trilogy, #1)",eng,4.05,25515,27141,574,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.8402489626556016,0.9,0.6160650659876291,0.7909191048585293
812973011,Tracy Kidder,2003,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",eng,4.21,53019,55178,4220,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8734439834024895,0.9333333333333333,0.5384272914463798,0.7909057807949097
679644199,Carol Rifka Brunt,2012,Tell the Wolves I'm Home,eng,4.04,85582,96546,11579,0.0,American,Young Adult,romance,1.99,4.6415094339622645,0.8381742738589211,0.9761904761904762,0.5424436424576079,0.7908599451379936
812996348,Sara Nović,2015,Girl at War,eng,3.98,13827,15900,1987,0.0,American,Young Adult,historical,4.194918032786885,4.66,0.8257261410788381,0.9904761904761905,0.5446045968056097,0.7908146926160753
525950608,Harlan Coben,2008,Hold Tight,eng,3.94,30180,33433,2241,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8174273858921162,0.9571428571428572,0.5887991306665573,0.7907535506996708
1439187312,Richard Paul Evans,2010,"The Walk (The Walk, #1)",eng,4.12,16224,17509,2280,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8547717842323651,0.9666666666666667,0.5294507206856253,0.7907439298986336
312651198,Iris Johansen,2010,"Chasing The Night (Eve Duncan, #11; Catherine Ling, #1)",eng,4.12,10129,10964,411,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8547717842323651,0.9666666666666667,0.5294507206856253,0.7907439298986336
553807242,Lisa Gardner,2010,"Live to Tell (Detective D.D. Warren, #4)",eng,4.18,21984,24553,1408,0.0,American,Children,romance,4.39981981981982,4.386363636363637,0.867219917012448,0.9666666666666667,0.5126252788894005,0.7906755504717993
525952276,Harlan Coben,2012,Stay Close,eng,3.87,29812,32817,2055,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8029045643153526,0.9761904761904762,0.5887991306665573,0.7906587077832511
743454154,Greg Iles,2005,Blood Memory,eng,4.09,10938,12308,776,0.0,American,Children,thriller,5.154090909090909,4.8025,0.8485477178423235,0.9428571428571428,0.5612582781456954,0.7906537134377809
1455549002,J.A. Redmerski,2013,"The Edge of Always (The Edge of Never, #2)",eng,4.02,17532,33118,2993,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.83402489626556,0.9809523809523809,0.5424436424576079,0.7906287655292206
142422959,Gayle Forman,2013,"Just One Day (Just One Day, #1)",eng,4.02,47674,66861,7371,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.83402489626556,0.9809523809523809,0.5424436424576079,0.7906287655292206
078685197X,Ned Vizzini,2006,It's Kind of a Funny Story,eng,4.14,161001,165713,8461,0.0,American,Young Adult,romance,0.99,4.6415094339622645,0.858921161825726,0.9476190476190476,0.5424436424576079,0.7905872717532869
62049801,Ann Patchett,2011,State of Wonder,eng,3.85,124837,135740,14781,0.0,American,Adult,mystery,2.0,5.1240000000000006,0.7987551867219916,0.9714285714285714,0.5988313206077134,0.790580042299682
446690449,Michael Connelly,1998,"Blood Work (Harry Bosch Universe, #8; Terry McCaleb #1)",eng,4.11,34296,37494,999,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8526970954356846,0.9095238095238095,0.5887991306665573,0.7905757202313839
375755195,Billy Collins,2001,Sailing Alone Around the Room: New and Selected Poems,eng,4.24,10999,11254,575,180.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8796680497925311,0.9238095238095239,0.5384272914463798,0.7905382644937836
743294394,Kathy Reichs,2009,"206 Bones (Temperance Brennan, #12)",eng,3.92,17160,19519,1126,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8132780082987551,0.9619047619047619,0.5887991306665573,0.7905223710908978
307341569,Gillian Flynn,2009,Dark Places,eng,3.92,333452,386607,28784,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8132780082987551,0.9619047619047619,0.5887991306665573,0.7905223710908978
316070629,"James Patterson, Richard DiLallo",2009,"Alex Cross's Trial (Alex Cross, #15)",eng,3.92,17655,19762,1422,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8132780082987551,0.9619047619047619,0.5887991306665573,0.7905223710908978
62197266,Elizabeth Haynes,2011,Into the Darkest Corner,eng,4.1,20725,44965,4782,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.850622406639004,0.9714285714285714,0.5294507206856253,0.7905127502898606
446699535,Michael Connelly,2002,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",eng,4.04,25096,29896,1239,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8381742738589211,0.9285714285714286,0.5887991306665573,0.7904808773149643
345478991,Alex Berenson,2006,"The Faithful Spy (John Wells, #1)",eng,3.97,9316,11095,713,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8236514522821576,0.9476190476190476,0.5887991306665573,0.7903860343985445
316036226,"James Patterson, Michael Ledwidge",2010,"Worst Case (Michael Bennett, #3)",eng,4.0,16461,19142,1187,0.0,American,Children,thriller,5.154090909090909,4.8025,0.8298755186721991,0.9666666666666667,0.5612582781456954,0.7903276909125883
1594486344,James McBride,2013,The Good Lord Bird,eng,3.75,14538,16648,2365,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7780082987551866,0.9809523809523809,0.6160650659876291,0.7903085535840777
1439102392,Kathy Reichs,2010,"Spider Bones (Temperance Brennan, #13)",eng,3.9,15403,18197,1196,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8091286307053941,0.9666666666666667,0.5887991306665573,0.7902911914821249
61176109,Simon Schama,2006,The Power of Art,eng,3.87,13423,13497,86,0.0,British,Adult,historical,4.194918032786885,5.271463414634146,0.8029045643153526,0.9476190476190476,0.6160650659876291,0.790267059808144
62081012,Sara Shepard,2011,"Twisted (Pretty Little Liars, #9)",eng,4.05,24251,25519,1159,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8402489626556016,0.9714285714285714,0.5424436424576079,0.7902612492280945
345519477,Maya Banks,2011,"In Bed with a Highlander (McCabe Trilogy, #1)",eng,4.05,20529,22360,1641,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8402489626556016,0.9714285714285714,0.5424436424576079,0.7902612492280945
307594882,Sonia Sotomayor,2013,My Beloved World,eng,4.03,17742,20156,2789,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8360995850622407,0.9809523809523809,0.5384272914463798,0.7902537357445245
545326990,"Raina Telgemeier, Gurihiru",2012,Drama,eng,4.14,42759,44842,3596,0.0,American,Children,romance,4.39981981981982,4.386363636363637,0.858921161825726,0.9761904761904762,0.5126252788894005,0.7902131912542534
62286447,Smith Henderson,2014,Fourth of July Creek,eng,3.83,10390,11935,1920,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.7946058091286307,0.9857142857142858,0.5887991306665573,0.7901963485657052
670026328,Tana French,2014,"The Secret Place (Dublin Murder Squad, #5)",eng,3.83,30834,38667,4883,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.7946058091286307,0.9857142857142858,0.5887991306665573,0.7901963485657052
312364121,Kristin Hannah,2009,Winter Garden,eng,4.13,66577,74715,8900,0.0,American,Adult,romance,2.99,4.530333333333333,0.8568464730290456,0.9619047619047619,0.5294507206856253,0.7901452339887345
037571457X,"Marjane Satrapi, Mattias Ripa",2000,"Persepolis: The Story of a Childhood (Persepolis, #1)",eng,4.23,117103,119965,6588,50.0,French,Young Adult,historical,4.194918032786885,4.66,0.8775933609958506,0.919047619047619,0.5446045968056097,0.7901330091543088
446579939,Nicholas Sparks,2008,The Lucky One,eng,4.1,267166,281323,9476,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.850622406639004,0.9571428571428572,0.5424436424576079,0.790124912535741
1421513439,"Aya Nakahara, Pookie Rolf",2001,"Love★Com, Vol. 1",eng,4.22,13801,13994,215,0.0,Japanese,Young Adult,romance,4.39981981981982,4.6415094339622645,0.87551867219917,0.9238095238095239,0.5424436424576079,0.7900834187598076
64410471,Sarah Weeks,2004,So B. It,eng,4.1,26658,27496,2467,0.0,American,Children,mystery,3.608333333333334,4.8025,0.850622406639004,0.9380952380952381,0.5612582781456954,0.7900550175278817
451213203,Harlan Coben,2004,Just One Look,eng,4.0,22664,25109,1386,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8298755186721991,0.9380952380952381,0.5887991306665573,0.7900185180974183
399154779,John Sandford,2004,"Dark of the Moon (Virgil Flowers, #1)",eng,4.0,18708,20863,982,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8298755186721991,0.9380952380952381,0.5887991306665573,0.7900185180974183
553588079,Lisa Gardner,2006,"Gone (Quincy & Rainie, #5)",eng,4.18,32568,34198,748,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.867219917012448,0.9476190476190476,0.5294507206856253,0.790008897296381
1476798176,Bill Clegg,2015,Did You Ever Have a Family,eng,3.81,17129,20086,3092,0.0,American,Adult,mystery,3.608333333333334,5.038157894736842,0.7904564315352697,0.9904761904761905,0.5887991306665573,0.7899651689569323
399156577,Nora Roberts,2010,The Search,eng,4.11,34973,38603,2210,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8526970954356846,0.9666666666666667,0.5294507206856253,0.7899140543799614
1400032539,Joseph J. Ellis,2004,His Excellency: George Washington,eng,3.9,27178,27987,1087,62.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.8091286307053941,0.9380952380952381,0.6160650659876291,0.7898995435070177
670011940,Sarah Dessen,2009,Along for the Ride,eng,4.08,151721,156330,6238,0.0,American,Young Adult,romance,11.99,4.6415094339622645,0.8464730290456431,0.9619047619047619,0.5424436424576079,0.7898937329269682
193481332X,Cheryl Rainfield,2010,Scars,eng,4.17,12452,12976,1018,0.0,Canadian,Children,romance,4.39981981981982,4.386363636363637,0.8651452282157676,0.9666666666666667,0.5126252788894005,0.7898456749531271
1401904599,"Esther Hicks, Jerry Hicks, Wayne W. Dyer",2004,Ask and It Is Given: Learning to Manifest Your Desires,eng,4.18,17170,18266,504,0.0,American,Adult,romance,4.39981981981982,4.607142857142857,0.867219917012448,0.9380952380952381,0.5384272914463798,0.7898447256674647
1439102430,Kathy Reichs,2012,"Bones Are Forever (Temperance Brennan, #15)",eng,3.86,12132,14929,1257,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8008298755186721,0.9761904761904762,0.5887991306665573,0.7898288322645789
1455581127,Sandra Brown,2014,Mean Streak,eng,4.04,24245,29990,3287,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8381742738589211,0.9857142857142858,0.5294507206856253,0.7898192114635418
385682824,Rachel Joyce,2014,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)",eng,4.04,10730,14102,2450,0.0,British,Adult,romance,4.39981981981982,4.530333333333333,0.8381742738589211,0.9857142857142858,0.5294507206856253,0.7898192114635418
425267083,Maya Banks,2013,"Burn (Breathless, #3)",eng,4.01,30693,33900,1781,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8319502074688796,0.9809523809523809,0.5424436424576079,0.7897988900105484
425267067,Maya Banks,2013,"Fever (Breathless, #2)",eng,4.01,39102,42617,2273,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8319502074688796,0.9809523809523809,0.5424436424576079,0.7897988900105484
1555977073,Maggie Nelson,2015,The Argonauts,eng,3.99,11925,13249,1556,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8278008298755186,0.9904761904761905,0.5384272914463798,0.7897913765269785
074326004X,Sarah Vowell,2005,Assassination Vacation,eng,3.98,32176,34125,3408,9.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8257261410788381,0.9428571428571428,0.5887991306665573,0.7897873384886454
739455834,Jeffery Deaver,2005,"The Twelfth Card (Lincoln Rhyme, #6)",eng,3.98,10188,12134,495,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8257261410788381,0.9428571428571428,0.5887991306665573,0.7897873384886454
316017922,Malcolm Gladwell,2008,Outliers: The Story of Success,eng,4.11,353011,369126,19383,0.0,Canadian,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8526970954356846,0.9571428571428572,0.5384272914463798,0.789749882751045
689821816,Sharon M. Draper,2006,Copper Sun,eng,4.3,9795,10251,1392,0.0,American,Children,historical,4.194918032786885,4.238181818181818,0.892116182572614,0.9476190476190476,0.49530757516733365,0.78972445986496
068484477X,Ursula Hegi,1994,Stones from the River,eng,4.07,80056,81284,1790,0.0,American,Adult,historical,6.15,5.271463414634146,0.8443983402489627,0.8904761904761904,0.6160650659876291,0.789721713038731
399157441,Nora Roberts,2011,Chasing Fire,eng,4.09,26687,29133,1707,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8485477178423235,0.9714285714285714,0.5294507206856253,0.7896828747711884
1862308160,Tabitha Suzuma,2010,Forbidden,eng,4.06,37204,43227,7840,0.0,British,Young Adult,romance,4.39981981981982,4.6415094339622645,0.842323651452282,0.9666666666666667,0.5424436424576079,0.7896625533181951
307352145,Susan Cain,2012,Quiet: The Power of Introverts in a World That Can't Stop Talking,eng,4.04,202135,221729,17573,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8381742738589211,0.9761904761904762,0.5384272914463798,0.7896550398346253
1400067820,Nassim Nicholas Taleb,2012,Antifragile: Things That Gain from Disorder,eng,4.04,16184,18506,1578,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8381742738589211,0.9761904761904762,0.5384272914463798,0.7896550398346253
547251270,Linda Sue Park,2010,A Long Walk to Water: Based on a True Story,eng,4.23,21593,24076,3832,0.0,American,Children,historical,4.194918032786885,4.238181818181818,0.8775933609958506,0.9666666666666667,0.49530757516733365,0.7896296169485404
330419641,David Baldacci,1995,Absolute Power,eng,4.15,72481,76197,1344,0.0,American,Adult,thriller,12.74,5.038157894736842,0.8609958506224067,0.8952380952380953,0.5887991306665573,0.7896095080203585
7178379,Tracy Chevalier,2009,Remarkable Creatures ,eng,3.81,29667,33230,3817,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7904564315352697,0.9619047619047619,0.6160650659876291,0.7895735209818252
804170703,"Rob Thomas, Jennifer Graham",2014,"The Thousand-Dollar Tan Line (Veronica Mars, #1)",eng,3.99,28789,32491,4051,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8278008298755186,0.9857142857142858,0.5424436424576079,0.7895677104017755
1439181780,Rhonda Byrne,2009,"The Power (The Secret, #2)",eng,4.09,16917,18176,862,0.0,Australian,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8485477178423235,0.9619047619047619,0.5384272914463798,0.789518703142272
7557906,"Jonas Jonasson, Rachel Willson-Broyles",2013,The Girl Who Saved the King of Sweden,eng,3.74,18072,29833,3240,0.0,Swedish,Adult,historical,4.194918032786885,5.271463414634146,0.7759336099585062,0.9809523809523809,0.6160650659876291,0.7894786780654055
1584790830,Alton Brown,2002,I'm Just Here for the Food: Food + Heat = Cooking,eng,4.21,15870,16707,266,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8734439834024895,0.9285714285714286,0.5384272914463798,0.7894772093663384
385608020,Kate Atkinson,2010,"Started Early, Took My Dog (Jackson Brodie, #4)",eng,3.89,21662,25434,2639,0.0,Australian,Adult,thriller,5.154090909090909,5.038157894736842,0.8070539419087137,0.9666666666666667,0.5887991306665573,0.7894613159634527
670037605,Nathaniel Philbrick,2006,"Mayflower: A Story of Courage, Community, and War",eng,3.86,25752,27463,2126,32.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.8008298755186721,0.9476190476190476,0.6160650659876291,0.7894371842894718
446691097,Joyce Meyer,1995,Battlefield of the Mind: Winning the Battle in Your Mind,eng,4.33,26898,44793,951,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8983402489626555,0.8952380952380953,0.5384272914463798,0.7894357155904047
1592406521,Simon Garfield,2010,Just My Type: A Book About Fonts,eng,3.79,22046,23329,1176,0.0,British,Adult,historical,4.194918032786885,5.271463414634146,0.7863070539419087,0.9666666666666667,0.6160650659876291,0.7893423413730523
1400064112,Philip G. Zimbardo,2007,The Lucifer Effect: Understanding How Good People Turn Evil,eng,3.94,11860,12944,653,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8174273858921162,0.9523809523809523,0.5887991306665573,0.7893249792710995
312571259,Susan  Wilson,2010,One Good Dog,eng,4.07,10379,11712,1576,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8443983402489627,0.9666666666666667,0.5384272914463798,0.789287523533499
684855631,Jeffery Deaver,2000,"The Empty Chair (Lincoln Rhyme, #3)",eng,4.06,16751,18900,625,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.842323651452282,0.919047619047619,0.5887991306665573,0.7892834854951658
345505697,Jonathan Kellerman,2011,"Mystery (Alex Delaware, #26)",eng,3.87,9396,11279,662,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8029045643153526,0.9714285714285714,0.5887991306665573,0.7892301363546796
1476730105,Christina Lauren,2013,"Beautiful Bastard (Beautiful Bastard, #1)",eng,4.05,111668,119301,7381,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8402489626556016,0.9809523809523809,0.5294507206856253,0.7892205155536425
803736991,Huntley Fitzpatrick,2012,My Life Next Door,eng,4.02,102012,108389,8327,0.0,American,Young Adult,romance,3.99,4.6415094339622645,0.83402489626556,0.9761904761904762,0.5424436424576079,0.7892001941006492
316125849,Barry Lyga,2012,"I Hunt Killers (Jasper Dent, #1)",en-CA,4.02,25487,26849,3349,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.83402489626556,0.9761904761904762,0.5424436424576079,0.7892001941006492
